--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
25719,0,0,0,0,-8,-8,367,367,8
25802,90,102,90,102,-8,-8,400,398,9
25885,0,0,0,0,-8,-8,451,451,11
25968,7,16,11,0,-8,-8,496,496,12
26051,0,0,0,0,-8,-8,539,539,13
26134,0,0,0,0,-8,-8,572,569,13
26217,0,0,0,0,-8,-8,576,572,13
26300,0,0,0,0,-8,-8,577,574,14
26383,0,0,0,0,-8,-8,602,641,15
26466,16,1,0,0,-8,-8,611,608,14
26549,0,0,0,0,-8,-8,620,608,14
26632,0,0,0,0,-8,-8,613,621,15
26715,0,0,0,0,-8,-8,628,621,15
26798,0,0,0,0,-8,-8,604,604,14
26881,0,0,0,0,-8,-8,619,618,15
26964,0,0,0,0,-8,-8,615,618,15
27047,18,19,15,19,-8,-8,611,618,15
27130,0,0,0,0,-8,-8,617,618,15
27213,0,0,0,0,-8,-8,617,598,14
27296,0,0,0,0,-8,-8,638,637,15
27379,0,0,0,0,-8,-8,681,681,16
27462,522,649,522,649,-6,-6,749,749,18
27545,11,6,8,3,-8,-8,814,814,19
27628,0,15,0,15,-8,-8,869,869,21
27711,0,0,0,0,-8,-8,929,929,22
27794,0,0,0,0,-8,-8,982,982,23
27877,0,0,0,0,-8,-8,1047,1047,25
27960,0,0,0,0,-8,-8,1093,1093,26
28043,0,0,0,0,-8,-8,1136,1136,27
28126,32,48,29,48,-8,-8,1170,1170,28
28209,0,10,0,7,-8,-8,1206,1203,29
28292,0,0,0,0,-8,-8,1244,1244,30
28375,0,0,0,0,-8,-8,1353,1353,33
28458,0,0,0,0,-8,-8,1345,1345,32
28541,0,0,0,0,-8,-8,1430,1430,34
28624,22,37,22,37,-8,-8,1490,1490,36
28707,0,59,0,59,-8,-8,1535,1535,37
28790,0,0,0,0,-8,-8,1579,1579,38
28873,0,0,0,0,-8,-8,1566,1571,38
28956,0,0,0,0,-8,-8,1571,1571,38
29039,0,0,0,0,-8,-8,1584,1581,38
29122,711,934,711,934,-6,-5,1577,1577,38
29205,17,66,15,66,-8,-8,1572,1577,38
29288,0,42,0,42,-8,-8,1568,1570,38
29371,0,0,0,0,-8,-8,1584,1582,38
29454,0,0,0,0,-8,-8,1584,1582,38
29537,0,0,0,0,-8,-8,1629,1629,39
29620,0,12,0,10,-8,-8,1719,1719,41
29703,190,271,190,271,-8,-7,1790,1790,43
29786,0,82,0,82,-8,-8,1854,1852,45
29869,0,29,0,29,-8,-8,1918,1917,46
29952,0,0,0,0,-8,-8,1968,1966,48
30035,0,0,0,0,-8,-8,2033,2033,49
30118,0,1,0,0,-8,-8,2071,2071,50
30201,0,54,0,54,-8,-8,2112,2109,51
30284,48,111,48,111,-8,-8,2111,2109,51
30367,0,82,0,0,-8,-8,2106,2110,51
30450,0,14,0,0,-8,-8,2137,2137,52
30533,0,0,0,0,-8,-8,2128,2128,51
30616,0,0,0,0,-8,-8,2110,2109,51
30699,0,38,0,81,-8,-8,2096,2096,51
30782,11,61,0,61,-8,-8,2128,2128,51
30865,0,109,0,109,-8,-8,2107,2107,51
30948,0,52,0,52,-8,-8,2110,2104,51
31031,0,0,0,0,-8,-8,2132,2132,52
31114,0,0,0,0,-8,-8,2160,2160,52
31197,0,12,0,0,-8,-8,2210,2210,53
31280,0,63,0,63,-8,-8,2288,2290,55
