--- Terminal on /dev/ttyUSB0 | 115200 8-N-1
--- Available filters and text transformations: debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at https://bit.ly/pio-monitor-filters
--- Quit: Ctrl+C | Menu: Ctrl+T | Help: Ctrl+T followed by Ctrl+H
240905,1932,1854,-117,-177,-1,-2,4095,99
240988,1931,1898,-125,-158,-1,-2,4095,99
241071,1927,1895,-130,-158,-1,-2,4095,99
241154,1922,1890,-126,-157,-1,-2,4095,99
241237,1922,1905,-123,-160,-1,-2,4095,99
241320,1931,1901,-122,-156,-1,-2,4095,99
241403,1926,1904,-113,-152,-1,-2,4095,99
241486,1930,1891,-129,-152,-1,-2,4095,99
241569,1927,1921,-124,-142,-1,-2,4095,99
241652,1939,1899,-121,-144,-1,-2,4095,99
241735,1929,1924,-120,-138,-1,-2,4095,99
241818,1934,1900,-120,-145,-1,-2,4095,99
241901,1957,1893,-107,-148,-1,-2,4095,99
241984,1920,1886,-128,-153,-1,-2,4095,99
242067,1928,1899,-113,-133,-1,-1,4095,99
242150,1930,1901,-153,-149,-2,-2,4095,99
242233,1930,1872,-112,-161,-1,-2,4095,99
242316,1928,1898,-118,-167,-1,-2,4095,99
242399,1929,1895,-118,-156,-1,-2,4095,99
242482,1923,1835,-119,-198,-1,-2,4095,99
242565,1918,1891,-122,-159,-1,-2,4095,99
242648,1931,1897,-122,-156,-1,-2,4095,99
242731,1935,1894,-122,-154,-1,-2,4095,99
242814,1929,1904,-135,-153,-1,-2,4095,99
242897,1931,1894,-121,-144,-1,-2,4095,99
242980,1939,1898,-128,-153,-1,-2,4095,99
243063,1930,1904,-125,-147,-1,-2,4095,99
243146,1914,1907,-125,-144,-1,-2,4095,99
243229,1931,1903,-123,-139,-1,-2,4095,99
243312,1931,1909,-127,-144,-1,-2,4095,99
243395,1919,1899,-124,-139,-1,-2,4095,99
